ID,App-name,version,rating,date,device,author,body,category,cluster,priority
1289,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Tania Wilson,? Since the update I cannot track parcels   leave feedback or send messages   please sort this out !!!!!!,BUG,C1,HIGH
1290,com.ebay.mobile,2.6.1.98,1,1400000000000,?,James Smith,Limited mobile functionality. The point of a mobile app is so you don't have to go to a computer. Another underperforming app.  2104 May 1 Update. Mobile is still limited and feedback screen is messed up  shows seller feed back on buyer feedback tab and can't see buyer feedback.  Still lame.,BUG,C1,HIGH
1291,com.ebay.mobile,2.6.1.98,3,1400000000000,Samsung Galaxy S3,Al G,"Ebay App Problem? Recent Update is an improvement; however..""Seller Feedback"" is now unaccessible... Cannot see people's comments about sellers... PLEASE FIX THIS!",BUG,C1,HIGH
1292,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Andrew Helfer,? Since I got my S5  can't leave feedback  can't track packages etc....Fix or it will be deleted,BUG,C1,HIGH
1293,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Nicole Dickson,New update bugs The new update won't allow me to contact buyer or look at feedback or other items...,BUG,C1,HIGH
1294,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Nicole Domme,Issues with feedback Won't load feedback reviews for sellers or buyers. Got screwed by a seller and have been unable to look at positive or negative feedback to see if this has happened before. Also  can't update my info from the app- have to go on a computer to make changes to my shipping address and phone number. Getting VERY frustrated with the app in general.,BUG,C1,HIGH
1295,com.ebay.mobile,2.6.1.98,3,1400000000000,Samsung Galaxy S3,Mark Orford,Buggy... Couple of bugs I've noticed on my Galaxy S3 - first  I get notifications of events that have already happened  even on things I've sold and sent. Second  if I select my Ebay user name at the bottom and try to view specific feedback  it will just sit there with the circle spinning; several refreshes later and it might just work eventually. Apart from that it's acceptable.,BUG,C1,HIGH
1296,com.ebay.mobile,2.6.1.98,1,1400000000000,Samsung Galaxy S2,A Google User,Still poo! Search criteria still resets itself to best match. When looking at a sellers feedback if I click to find out why someone has got negative or neutral feedback the page doesn't load - rubbish!,BUG,C1,HIGH
1297,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Merari Baez,? Cant leave feedbacks  everytime I try to leave a feedback it takes me back to my purchase page. Cant raise bids because when im trying to raise a bid it jumps back to the home page.  Dont like it. Need to fix this asap!,BUG,C1,HIGH
1298,com.ebay.mobile,2.6.1.98,3,1400000000000,?,A Google User,Question Not a bad update but can you please make the picture resolution better . Started to look worse and not clear. Also not able to bring up sellers feedback now.,BUG,C1,HIGH
1299,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Mike Hurst,? Cant send feedback from mobile device.,BUG,C1,HIGH
1300,com.ebay.mobile,2.6.1.98,2,1400000000000,Galaxy S2 Skyrocket,Dan Casper,Bug After last update  can no longer view seller feedback.,BUG,C1,HIGH
1301,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Maria Sellers-Loxley,It's pretty good but search not working. It's a pain that you can't delete multiple purchases from the same seller once feedback has been left and search isn't working any more,BUG,C1,HIGH
1302,com.ebay.mobile,2.6.1.98,2,1400000000000,Samsung Galaxy S3,Katherine G,"Update ruined app Since the update at the beginning of May  seller feedback comments do not show up. Tapping on the positive/neutral/negative numbers just leaves the ""working"" circle going round and round. Please fix as feedback comments are ESSENTIAL in decision making.",BUG,C1,HIGH
1303,com.ebay.mobile,2.6.1.98,2,1400000000000,?,nick bolland,? Can never view feedback ratings of sellers or myself with Xperia sp,BUG,C1,HIGH
1304,com.ebay.mobile,2.6.1.98,1,1400000000000,?,niks gee,Appalling since recent upgrade While previously giving 5 stars now down to 1. I can't see feedback. It lags. I don't get notifications then I repeatedly get same notification over and over for days. It's awful. Previous version was great. This latest update is shocking.,BUG,C1,HIGH
1305,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Robert Brannock,Buggy faulty and let's you get ripped off. The app let's you put feedback on people's items you buy. Then crashes and registers no feedback left. So you do it again then it leaves feedback on someone else's item. So as far as there concerned you have it. I have been waiting for 2 months for an item that I'm guessing there not sending. I thought it was my fault. But the app just did it too me again. Item no. 400694970132. Facebook will refuse to remove of change your feedback so the people don't even have to send your item. I despise ebays policies,BUG,C1,HIGH
1306,com.ebay.mobile,2.6.1.98,3,1400000000000,?,A Google User,Still not there yet.. Can't report a buyer  open unpaid case etc from mobile. Fix this please and a thumbs up :) also viewing feedback details appears to just sit with spinning graphic,BUG,C1,HIGH
1307,com.ebay.mobile,2.6.1.98,1,1400000000000,Samsung Galaxy S3,david entwistle,? Cannot check sellers feedback at all! Just get an infinite loading screen! This is a problem with the app itself not my device as it's exactly the same across 3 different devices from three separate manufacturers running three different android operating systems! Suspicious to say the least! Sort it out Ebay!,BUG,C1,HIGH
1308,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Israel Miranda,Update Has always been a great  app love the fact that now I can  search US sellers only again. (been waiting for this for a long time) but since last update can't leave feedback  please fix. Thank you.,BUG,C1,HIGH
1309,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Aminat Rufai,Can't leave feedback since update Overall has improved and I like the layout. BUT I can't leave feedback since the last update. When I try  it keeps taking me back to my buying page then I try again and does the same thing.  Basically takes me round in circles with no results...,BUG,C1,HIGH
1310,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Erik Caminero,Sellers Feedback Every since the new update the Seller's Feedbacks won't load. It stays stuck on the loading screen. Please fix this as soon as possible. I don't purchase anything until I read the Seller's Feedbacks.,BUG,C1,HIGH
1311,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Rakesh Khambhaita,Good but lacks features Nice basic app. Lacks features. One example: Cant view feedback in detail. How about Share feature? If we want to purchase or recommend an item to someone there is no link or way to share the info.,BUG,C1,HIGH
1312,com.ebay.mobile,2.6.1.98,2,1400000000000,Samsung Galaxy S3,mark thompson,? Can't read feedback on sellers page,BUG,C1,HIGH
1313,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Steve Jackson,What happened Was working fine a 5star app but now I can't track packages or leave feedback it just puts me back to the item screen plz fix,BUG,C1,HIGH
1314,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Eric Ortiz,Can't send pic messages Can't send messages with pics with new update  shows error message.  Need to allow to give feedback and file disputes and is slow on updating  please fix.,BUG,C1,HIGH
1315,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Irina Komov,? can't see sellers feedback. the page just doesen't appears! please fix a.s.a.p.,BUG,C1,HIGH
1316,com.ebay.mobile,2.6.1.98,2,1400000000000,Samsung Galaxy S3,Jacob Martin,? IOS(iPhone) app and webpage faster for some reason. Today I clicked on somebody's feedback  and it never loaded but I was able to do the same on a old iPod Touch with no problems.,BUG,C1,HIGH
1317,com.ebay.mobile,2.6.1.98,3,1400000000000,Asus Nexus 7,Barry Whittle,Good but a few niggles On the whole works pretty well  but I'd like to be able to setup a default search criteria instead of having to refine every search. Would also like the option to set search results to UK only (missing from search options) instead of having to shop locally within 500 miles or so.  Also  nothing shows when clicking on the positive/negative feedback icons  just get the aero spinning circle. it's not until you realise there's a view recent feedback button that you can view fb.. confusing!,BUG,C1,HIGH
1318,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Ken Lopez,I cant see feedback I am having a load error everytime I am trying to look at people's feedback. Please fix for galaxy note 3,BUG,C1,HIGH
1319,com.ebay.mobile,2.6.1.98,5,1400000000000,?,Erickson Jean,? How do I place feedbacks???,BUG,C1,HIGH
1320,com.ebay.mobile,2.6.1.98,5,1400000000000,?,A Google User,? Feedback issues,BUG,C1,HIGH
1321,com.ebay.mobile,2.6.1.98,4,1400000000000,?,Siera North,Use it everyday Only issue is you cant view peoples feedback anymore-- samsung galaxy s3,BUG,C1,HIGH
1322,com.ebay.mobile,2.6.1.98,4,1400000000000,?,Nicola Hannah,Don't like the latest update Generally I really like the ebay app  its easy to use and you can do most things required for selling and buying. But would like a 'send buyer an invoice' option  and don't like the latest update. Im unable to view buyer feedback and it runs rather slow now.,BUG,C1,HIGH
1323,com.ebay.mobile,2.6.1.98,4,1400000000000,?,Jeanne Vera,? Love the app but last update won't read feedback.,BUG,C1,HIGH
1324,com.ebay.mobile,2.6.1.98,4,1400000000000,Samsung Galaxy S3,Zach Weiner,Feedback issue? Whenever trying to look at feedback from my eBay page  it doesn't work. Everything is great otherwise.,BUG,C1,HIGH
1325,com.ebay.mobile,2.6.1.98,4,1400000000000,?,russell lee,? Doesnt let me see my seller feedback anymore even after reinstall,BUG,C1,HIGH
1326,com.ebay.mobile,2.6.1.98,4,1400000000000,?,Przemek Kenar,Almost perfect The new version has the problem to display seller recent feedback,BUG,C1,HIGH
1327,com.ebay.mobile,2.6.1.98,4,1400000000000,?,Mistina Franklin,? Won't allow me to leave feedback. When I click the leave feedback link it crashes. Other than that it's an awesome app.,BUG,C1,HIGH
1328,com.ebay.mobile,2.6.1.98,4,1400000000000,?,Jon Beckett,Brilliant! Easy to use. So quick to list and check on items. Feedback comments either don't load or take ages however.,BUG,C1,HIGH
1329,com.ebay.mobile,2.6.1.98,4,1400000000000,?,Diana S.,Excellent! Recently I've noticed I can't look at a sellers feedback...it just keeps loading. 5 stars when fixed,BUG,C1,HIGH
1330,com.ebay.mobile,2.6.1.98,4,1400000000000,?,mamalurv mamalurv,Ebay It's a gr8 app but should have the option to leave negative and neutral feedback and not just positive!,BUG,C1,HIGH
1331,com.ebay.mobile,2.6.1.98,5,1400000000000,?,Craig Buchanan,Love it! The only thing about leaving feedback is there is no way to leave negative feedback for a buyer as a seller...but it easily done for a seller as a buyer.,BUG,C1,HIGH
1332,com.ebay.mobile,2.6.1.98,5,1400000000000,?,Dan Chieffallo,Still Cannot Lock Search Refinements I have the Nexus 5 and live on the east coast of the U.S.  and I still can't save me search refinements.  I have to switch the options back on each time I search for a new item.  Otherwise  the app works fine.    UPDATE:  Finally  my search preferences lock!  Thank you  eBay!,BUG,C2,HIGH
1333,com.ebay.mobile,2.6.1.98,4,1400000000000,?,Holly Juliano,Nice update Update improved alot of detail  but can't seem to review feedback.,BUG,C1,HIGH
1334,com.ebay.mobile,2.6.1.98,4,1400000000000,?,Blake Kell,Almost Perfect The only bad thing I can say is that sometimes it won't load up specific feedback on other sellers   it just sits their loading. Apart from that. It would be 5 stars all day long.,BUG,C1,HIGH
1335,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Warit Sanvittayakul,Search isn't savings. It's still can't saved search refinement. The others update are good improved.,BUG,C2,HIGH
1336,com.ebay.mobile,2.6.1.98,1,1400000000000,?,A Google User,Lock not working The long awaited search locks are not working.   Aaaaaaaggggghhhhhh!!!,BUG,C2,HIGH
1337,com.ebay.mobile,2.6.1.98,1,1400000000000,Samsung Galaxy S3,jason c,Another terrible update The new update may look better but its still terrible. Every time I search I have to refine my search again  this gets incredibly annoying when I'm searching multiple item. The pop up menu is still super annoying  every time I stop or try to scroll back up it blocks my view.  The last two updates have made this app terrible to use.,BUG,C2,HIGH
1338,com.ebay.mobile,2.6.1.98,2,1400000000000,?,A lex,New update Other than the new notification icon (black and white) and the notification description including it's MASSIVE photo (both terrible)  it's only just ok. Needs lots of work still. Locking certain search preferences would be better. Personally I would sack the devs that created this!,BUG,C2,HIGH
1339,com.ebay.mobile,2.6.1.98,3,1400000000000,?,suz moore,Still no Refinement locking :( I know it says after update you should finally be able to refinement lock for searching but I either can't see how you do it or my phones not compatible (Sony xperia m),BUG,C2,HIGH
1340,com.ebay.mobile,2.6.1.98,1,1400000000000,?,A Google User,Another rubbish update Waited months to have the search function locked and it still hasn't been fixed in the UK  will be going back to my old version for now and look forward to the next update in however many months,BUG,C2,HIGH
1341,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Scott Brower,Needs work. I like the new layout but what happened to the lock on search options? A more detailed history would be nice too not just a few months. The message sending and posting needs a spell check enabled and if you could work on an item/ all picture view searching that would be great! The package tracking is not always up to date either.,BUG,C2,HIGH
1342,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Dakota Kelley,Suspended? My accounts suspended for  no reason. I havent even done anything on it yet. Please fix,BUG,C101,NORMAL
1343,com.ebay.mobile,2.6.1.98,4,1400000000000,?,mary gagnon,"Galaxy Note 3 ""As of 4/26  I can't bid on items.  Please fix it.""",BUG,C102,NORMAL
1344,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Salman Arshad,Poor Alot of bugs. Cant bid. Can't pay. Ahhh     fix please.,BUG,C102,NORMAL
1345,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Sandy Little,"Lost all of my bidding list! ""Right after I updated my app yesterday my bidding activity disappeared! It'll only show me """"watching"""" & paid for items! Now everything I've bid on is gone & I'm not even getting  notices about my items ending even though I have that setting activated! EBay  PLEASE fix this b4 I lose all my bids! Grrrr""",BUG,C102,NORMAL
1346,com.ebay.mobile,2.6.1.98,1,1400000000000,?,david wessels,? I can't place a bid or purchase anything... using galaxy s4. I click on place bid or description and the app either shuts down or takes me back to search list. Please fix. I want to buy stuff.,BUG,C102,NORMAL
1347,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Antony Prince,"Bug? ""I search for something  I find it. But  when I click on any of its options or click on the Buy it button  it goes back to the search page. Please fix this. This app is worthless  if we can't buy something with this.""",BUG,C103,NORMAL
1348,com.ebay.mobile,2.6.1.98,5,1400000000000,Samsung Galaxy S3,A Google User,Not good I can't add an item description therfore o cannot sell. I never had this problem with the old version. Please fix,BUG,C104,NORMAL
1349,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Toni Anttila,"After latest patch ""I can't buy anything  clicking buy now and description etc just makes the application hang indefinitely. Was working fine before last patch.. please fix. Samsung galaxy trend S7560""",BUG,C105,NORMAL
1350,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Tiara BinkyBabe,Ugh It wont allow me to check out! Please fix this problem!,BUG,C106,NORMAL
1351,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Laura Monroe,"What improvements? ""The newest update is horrible!  Keeps telling me there's no connection when there is.  Takes forever to download anything. Major checkout issues. Jumps from place to place. Can't remove old or unwanted items from watch list or didn't win list without accidentally calling up item.  so infuriating! Screens are shaky and unresponsive. I have a lot of things to post  but I'm afraid to after this update. I want my smooth running eBay back. Please fix it. I went from 5 stars to one.""",BUG,C107,NORMAL
1352,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Lindsey Foley,Ebay app The new app is more touchy and takes you to the wrong places. It has bugs and won't let me delete my unsold items via my phone.,BUG,C109,NORMAL
1353,com.ebay.mobile,2.6.1.98,2,1400000000000,Samsung Galaxy S3,Tara Owen,"WAS GREAT UNTIL UPDATE! ""I can no longer edit my listings on my phone- I click submit and it says """"listing error"""" and won't edit it. Also  no longer had the option of finding similar items as a listing I have for sale. I LOVE that feature! Why fix it if it's not broke!? Please fix it! Is there a way to just uninstall the update?""",BUG,C110,NORMAL
1354,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Randi Hammond,"PLEASE FIX NEW BUG ""Idk about anyone else... but I'm having more issues with this update then I was before. Now  if I use the eBay app longer then 10-15 mins w/out cleaning up my phone... My whole phone will freeze up! And it's not just a simple  shut the phone off  reboot either. Because my phone IS FROZEN!!! Please fix NEW BUG!! Thank you. Otherwise pretty good app.""",BUG,C111,NORMAL
1355,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Randi Hammond,"NOT EVEN WORTH 1 STAR ""CAN'T EVEN OPEN NOW! I CLICK AND IT AUTOMATICALLY FORCE CLOSES...CONTINUOUSLY!!! Idk about anyone else...but I'm having more issues with this update then I was before. Now  if I use the eBay app longer then 10-15 mins w/out cleaning up my phone...My whole phone will either freeze up completely or the app will black out when I switch from one page to another! And it's not just a simple  shut the phone off  reboot either. Because my phone IS FROZEN!!! Please fix NEW BUG!! Thank you. Otherwise pretty good app.""",BUG,C111,NORMAL
1356,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Corinne Cambridge,"Update has destroyed app! ""Since update on mobile cannot load any screen  it's just always loading. Tells me item is outbid  when it is not. Cannot contact sellers. Please fix your buggy updates!""",BUG,C111,NORMAL
1357,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Corinne Cambridge,"Update has destroyed app! ""Since update on mobile cannot load any screen  it's just always loading. Tells me item is outbid  when it is not. Cannot contact sellers. Please fix your buggy updates!""",BUG,C111,NORMAL
1358,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Marcy Modrick,"Last update ""After the last update on my phone it no longer let's me place bids or """"buy now"""" ... It also won't let me leave any comments... It freezes up... Makes my phone lock up...  :-( before this it was working Awesome! Please fix!""",BUG,C111,NORMAL
1359,com.ebay.mobile,2.6.1.98,4,1400000000000,?,Jason Barker,Broken! Worked like a charm 24 hours ago. Now says server error and will not log me in. Please fix!?   Note 2,BUG,C112,NORMAL
1360,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Jo Crellin,no log in.. continuous!!! CAN! NOT! LOG! IN!!!! TELLS ME NO NETWORK.. I HAVE NETWORK!!!!  PLEASE FIX ASAP.  I AM NOT THE ONLY PERSON THIS HAPPENS TO AND IS VERY INCONVENIENT AND EXTREMELY ANNOYING!! I HAVE MISSED OUT ON LOADS OF  ITEMS!!! NOT HAPPY AT ALL,BUG,C112,NORMAL
1361,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Wendy Sawyer,"? ""What have you done?! All worked beautifully  now cannot buy items  as """"will not ship to your primary address"""" error. Have to use mobile site instead  as app is pointless!!!  Please fix so I can use again! Thanks.""",BUG,C114,NORMAL
1362,com.ebay.mobile,2.6.1.98,2,1400000000000,Samsung Galaxy S2,Pam Ellis,Please Fix Used to be brilliant this app but after updating won't let me pay for auctions I have won.  When I click on 'Pay  Now' it just goes back to the listing.  Please fix as that's no good.,BUG,C116,NORMAL
1363,com.ebay.mobile,2.6.1.98,5,1400000000000,?,A Google User,Not working Since new update will not log in to paypal to pay. Please fix galaxy s5,BUG,C117,NORMAL
1364,com.ebay.mobile,2.6.1.98,3,1400000000000,?,A Google User,Good Please fix payment option from app and get 5 star.,BUG,C117,NORMAL
1365,com.ebay.mobile,2.6.1.98,1,1400000000000,?,A Google User,Not working Since new update will not log in to paypal to pay. Please fix galaxy s5,BUG,C117,NORMAL
1366,com.ebay.mobile,2.6.1.98,1,1400000000000,?,jose pascal,? Won't let me pay through PayPal please fix!thanks!,BUG,C117,NORMAL
1367,com.ebay.mobile,2.6.1.98,1,1400000000000,?,sam watson,"No pictures of items??? ""This new update has a bug .... On the Xperia P  There are photos on ad's when a search is done  but when you click on an ad to view pic's they dont load at all :-(  I loved this app before the update . Please fix and I can change my rating.""",BUG,C118,NORMAL
1368,com.ebay.mobile,2.6.1.98,4,1400000000000,HTC EVO 3D,Javier Hernandez,Great app but the last two revisions .... The second to the last revision started giving me problems uploading photos. The photos are ok but when I see the item in eBay 1 or 2 photos are blank. The problem persists on the las revision. Also whe I receive a bid the notification gets stuck. Please fix it. Thank you.,BUG,C118,NORMAL
1369,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Robert Catchlove,"Not happy ""Was working fine until the new update. Now when looking at pictures of items eBay crashes.. a lot!!... and I get the message """"unfortunately eBay has stopped"""".  Please fix as I use eBay all the time and before the update was working problem free""",BUG,C118,NORMAL
1370,com.ebay.mobile,2.6.1.98,3,1400000000000,?,A Google User,Broken images Ever since updating to latest. version. .. some images are broken meaning no picture of item. Please fix asap. This could hurt my sales,BUG,C118,NORMAL
1371,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Randi Hammond,"PLEASE FIX NEW BUG ""Idk about anyone else... but I'm having more issues with this update then I was before. Now  if I use the eBay app longer then 10-15 mins w/out cleaning up my phone... My whole phone will freeze up! And it's not just a simple  shut the phone off  reboot either. Because my phone IS FROZEN!!! Please fix NEW BUG!! Thank you. Otherwise pretty good app.""",BUG,C118,NORMAL
1372,com.ebay.mobile,2.6.1.98,3,1400000000000,?,James Criss,"Something wrong with it! ""Photos don't always show and it glitches  makes it very laggy. I liked it 5 stars before update. Please fix""",BUG,C118,NORMAL
1373,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Vanessa Guzman,"I like the updates ""But it won't let me send photos  I'll say message sent but the reciver won't get the photos. Please fix""",BUG,C118,NORMAL
1374,com.ebay.mobile,2.6.1.98,2,1400000000000,?,crystal stanley,"Latest update is awful. ""Its was perfect before new update. Can't open photos now and app keeps crashing.Also doesnt offer """"follow member"""" option. PLEASE PLEASE FIX THIS!  Thank you.""",BUG,C118,NORMAL
1375,com.ebay.mobile,2.6.1.98,2,1400000000000,?,crystal stanley,Latest update is awful. Its was perfect before new update. Can't open photos now and app keeps crashing.PLEASE PLEASE FIX THIS!  Thank you.,BUG,C118,NORMAL
1376,com.ebay.mobile,2.6.1.98,1,1400000000000,?,jeremy ordaz,"Its okay   a little clunky"" ""However   what's worse is that after the last update my pictures are now blurry when I upload from my phone   please fix!!!!",BUG,C118,NORMAL
1377,com.ebay.mobile,2.6.1.98,1,1400000000000,?,sam watson,"No pictures of items??? ""This new update has a bug .... On the Xperia P  There are photos on ad's when a search is done  but when you click on an ad to view pic's they dont load at all :-(  I loved this app before the update . Please fix and I can change my rating.""",BUG,C118,NORMAL
1378,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Steve Lasley,Need a new update Just got the new update and on my selling list the price and time left are ontop of each other. When numbers are over 5 digits it puts the rest undet it which is overlaying the time. Please fix soon..,BUG,C119,NORMAL
1379,com.ebay.mobile,2.6.1.98,2,1400000000000,Samsung Galaxy S3,A Google User,Some cool features but... The pricing doesn't show on the same line  displays like this $167.7         2 Please fix,BUG,C119,NORMAL
1380,com.ebay.mobile,2.6.1.98,1,1400000000000,Samsung Galaxy S2,Kenneth Wiedemeier,"USE WITH EXTREME CAUTION! ""THIS IS YOUR MONEY EBAY IS MESSING WITH! SELLERS  USE AT YOUR OWN RISK! DO NOT USE EBAY PRICE SUGGESTIONS! ALSO VERY BUGGY!  Do the research for price listing yourself. New suggested price listings are INSANELY low. I have lost a huge amount of cash using latest """"suggested"""" price listings.  Read latest seller comments  not just mine.  *Ebay  this comment is updated often with your updates. If you wish this comment changed  fix app.""",BUG,C120,NORMAL
1381,com.ebay.mobile,2.6.1.98,1,1400000000000,?,samantha lodi,Won't work any more Samsung Galaxy s4 and  stopped working. Please fix the bug.,BUG,C121,NORMAL
1382,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Mike Myers,? Love the app...but it won't work on the s4 anymore. Can see the listings but can't view the descriptions or buy. Please fix. This is my main source for eBay. Will rerate when it works correctly,BUG,C121,NORMAL
1383,com.ebay.mobile,2.6.1.98,1,1400000000000,?,samantha lodi,Won't work any more Samsung Galaxy s4 and  stopped working. Please fix the bug.,BUG,C121,NORMAL
1384,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Tiffany Mighty,"Do Not Update S4 Users...It Won't Work! ""Having the same issue as another S4 user. After the update I get the -24 error. I also tried uninstalling and restalling and it still won't work. Welp  I'm sure I just lost out on some bids because of this dumb update.  Horrible! Please fix...the mobile app was very accessible and useful for me.""",BUG,C121,NORMAL
1385,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Alnisa Keith,What is going on!!!! Will not allow me to download to my S4!!!!! Please fix this!!!,BUG,C121,NORMAL
1386,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Michael Price,Too many problems Found ebay mobile to keep having problems with purchasing an selecting payment options PLEASE FIX,BUG,C122,NORMAL
1387,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Nitza Acevedo,Not good. Cannot relist items since last update. Doesn't work! Please fix this issue.,BUG,C123,NORMAL
1388,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Lavada Long,"Used to work fine ""Since the last update on my S4 I am unable to see replies to questions sent to sellers. Although it notifies me that there are messages waiting on the """"my ebay"""" screen I can only see the questions I sent to the seller  can not pay for combined orders from same seller. Please fix as customer service representative Oliver said they have no knowledge to resolve the issues.""",BUG,C124,NORMAL
1389,com.ebay.mobile,2.6.1.98,1,1400000000000,?,A Google User,Reviews don't sync... I attempt to check review details on any listing and it just hangs. It's been this way for a while now. Please fix asap.,BUG,C125,NORMAL
1390,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Rachel Blake,No Reviews Won't show reviews. Click on reviews but page won't load. Have uninstalled and reinstalled. Please fix.,BUG,C125,NORMAL
1391,com.ebay.mobile,2.6.1.98,1,1400000000000,HTC One X,Sarah Ward,Can't search since update! HTC. Won't let me search anything and I can't open items in watch list or purchase history. Having to get the lap top out! Primitive.  Please fix,BUG,C126,NORMAL
1392,com.ebay.mobile,2.6.1.98,1,1400000000000,HTC One X,Pam Forster,"Can't search for anything ""Since last update  I haven't been able to search for anything. App is basicly look but don't touch. Please fix  was fine before.""",BUG,C126,NORMAL
1393,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Russell Raccoon,Is broke Please fix. Still unable to perform searches,BUG,C126,NORMAL
1394,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Angel B,"? ""After update I can't type in search bar HTC one x + please fix love the app and need it.""",BUG,C127,NORMAL
1395,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Valentina Klejnow,"Poor update. Crashes occur to the point unusable ""This update has been poor  and made the app pretty much useless as searches cause it to crash a large percentage of the time. In addition crashes or failure to load reminders  messages  or just about any feature. Would like to see bug fixes soon!""",BUG,C128,NORMAL
1396,com.ebay.mobile,2.6.1.98,4,1400000000000,?,Johnathan Saunders,Search?? Would give it 5 star if I could use the search. Hasn't worked for a long time please fix!,BUG,C128,NORMAL
1397,com.ebay.mobile,2.6.1.98,2,1400000000000,HTC One X,Ollie Curtis,"Search function ""Won't let me search. I input search terms and press return  or the little arrow poiting right  and is unresponsive. Please fix.""",BUG,C128,NORMAL
1398,com.ebay.mobile,2.6.1.98,1,1400000000000,HTC One X,maxine manning,"? ""Does not save time ending soonest in searches  have to change everytime I search cannot buy it now as disappears  please fix! Using HTC one  X. uk""",BUG,C128,NORMAL
1399,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Luciano Saraiva Resende,"Search results not consistent ""Nice app  but search results (specially saved searches) are way bugged. Shows items that were supposed to be filtered out.""",BUG,C129,NORMAL
1400,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Robert Kenney,"? ""So many bugs  never sure what the app is going to do. Pages always time out  searching options are not like the website at all  they seem to have made things much more difficult here. at least get the basics working. I think I'll just uninstall this craptastic app and just go on the desktop.""",BUG,C129,NORMAL
1401,com.ebay.mobile,2.6.1.98,2,1400000000000,Motorola XOOM,Lawrence Dee,"Good  but saved searches don't match website"" ""Searches created on website with multiple criteria/filters especially don't work on this app. Weird part is same search does work under My Feeds.  Also  bug with latest update - browsing/searching and opening an item doesn't show I've already bid on item (did before) please fix asap. Also  change is bid dollar display for high dollar items (removing decimal amounts) is not helpful when shipping amounts still show cents - harder to read.",BUG,C129,NORMAL
1402,com.ebay.mobile,2.6.1.98,4,1400000000000,Samsung Galaxy S3,Elton Farrugia,Awesome app For some strange reason when I try and see seller reviews it starts the search but no results come up. Last time I did this I waited for a minute. Please fix this. Other than that app is great.,BUG,C129,NORMAL
1403,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Richard Remigio,This update suck....LG G2 Ebay motors searching for parts honda accord any years doesn't give you any result please fix... still i can search for part for honda accord... you cant fix this.,BUG,C129,NORMAL
1404,com.ebay.mobile,2.6.1.98,1,1400000000000,Samsung Droid Charge,Dean Powlus,"Ebay mobile ""Unable to initiate any actions against unreputable sellers from smart phones. Why not? I have been taken many times without being able to do anything but give bad reviews. Please change this. Not everyone feels the need to own a PC.  Also items just show up on my watch list that I didn't put there.  And  since the last update bids aren't always entered on the first try!  Why?  Please fix.""",BUG,C130,NORMAL
